Upstream G:A:V,Downstream G:A:V
org.jsoup:jsoup:1.13.1,com.github.btheu.estivate:estivate:0.4.1
org.jsoup:jsoup:1.13.1,com.github.chenlijia1111:commonMallModule:1.6-RELEASE
org.jsoup:jsoup:1.13.1,com.github.chenlijia1111:utils:1.2.0-RELEASE
org.jsoup:jsoup:1.13.1,com.github.codemonstur:htmlcompiler:4.5.1
org.jsoup:jsoup:1.13.1,com.github.connyscode.ctils:jtrack:1.0.0
org.jsoup:jsoup:1.13.1,com.github.elzhass:etml:0.1.1
org.jsoup:jsoup:1.13.1,com.github.forcetower:juice:1.6.2
org.jsoup:jsoup:1.13.1,io.github.georgberky.maven.plugins.depsupdate:dependency-update-maven-plugin:0.7.0
org.jsoup:jsoup:1.13.1,com.github.houbb:crawler:0.0.6
org.jsoup:jsoup:1.13.1,com.github.huanying04.utils:jixiv:0.1.0.9
org.jsoup:jsoup:1.13.1,com.github.hughwick:toolbox-core:2.1.1
org.jsoup:jsoup:1.13.1,com.github.isyscore:common-jvm:1.3.1
org.jsoup:jsoup:1.13.1,com.github.jchanghong:kotlin-lib-min:2.4.5.11
org.jsoup:jsoup:1.13.1,com.github.kaizen4j:stark-common:1.0.1
org.jsoup:jsoup:1.13.1,com.github.liaochong:myexcel:3.9.5
org.jsoup:jsoup:1.13.1,com.github.libsgh:tieba-api:1.0.8
org.jsoup:jsoup:1.13.1,com.github.liuzhenghui:ecology-plugin-core:1.0.0
org.jsoup:jsoup:1.13.1,com.github.liuzhenghui:ecology-swagger:1.0.0
org.jsoup:jsoup:1.13.1,com.github.liuzhenghui:weaver-ecology-common:9.00.2003.13.4
org.jsoup:jsoup:1.13.1,com.github.loki-afro:metalarchives-api:1.0.0
org.jsoup:jsoup:1.13.1,com.github.nbbrd.spreadsheet4j:spreadsheet-html:2.2.6
org.jsoup:jsoup:1.13.1,com.github.nicho92:mkm-api-java:0.11.3
org.jsoup:jsoup:1.13.1,com.github.nscuro:webdriver-manager:0.3.0
org.jsoup:jsoup:1.13.1,com.github.olegzzz:bom-search-maven-plugin:1.0
org.jsoup:jsoup:1.13.1,com.github.qa-maniac:testing-tools:0.0.2.2
org.jsoup:jsoup:1.13.1,com.github.qlone:retrofit-crawler:1.0.0
org.jsoup:jsoup:1.13.1,com.github.rjolly:flying-saucer:9.1.22
org.jsoup:jsoup:1.13.1,com.github.rosolko:wdm4j:1.1.2
org.jsoup:jsoup:1.13.1,com.github.simkuenzi:webplay:1.2
org.jsoup:jsoup:1.13.1,com.github.sixro:openinsider4j:0.4.2
org.jsoup:jsoup:1.13.1,com.github.siyoon210:ogparser4j:1.0.1
org.jsoup:jsoup:1.13.1,com.github.storm-bit:vk-bot-sdk:1.1.5
org.jsoup:jsoup:1.13.1,com.github.storm-bit:vk-bot-sdk-kotlin:1.0.5
org.jsoup:jsoup:1.13.1,com.github.tackfast:jarboot-common-xss:1.0.4
org.jsoup:jsoup:1.13.1,com.github.taomus.fig:fig-core:0.0.1-alpha
org.jsoup:jsoup:1.13.1,com.github.taomus.fig:fig-networking-utils:0.1.1
org.jsoup:jsoup:1.13.1,com.github.taomus.fig:fig-spring-plugin:0.0.1
org.jsoup:jsoup:1.13.1,com.github.teakfly:teafly-common-xss:1.0.41
org.jsoup:jsoup:1.13.1,com.github.tvanderb:GeoIP:2.0
org.jsoup:jsoup:1.13.1,com.github.wangzihaogithub:email-service:1.0.0
org.jsoup:jsoup:1.13.1,com.github.yelzhasdev:etml:0.1.0
org.jsoup:jsoup:1.13.1,com.gitlab.marvinh:collector-service:1.1
org.jsoup:jsoup:1.13.1,com.googlecode.ez-vcard:ez-vcard:0.10.6
org.jsoup:jsoup:1.13.1,com.hccake:ballcat-common-core:0.0.7
org.jsoup:jsoup:1.13.1,com.hccake:ballcat-common-util:0.1.0
org.jsoup:jsoup:1.13.1,com.ibm.mdfromhtml:remark:1.0.9
org.jsoup:jsoup:1.13.1,com.iceolive:xpathmapper:1.2.1
org.jsoup:jsoup:1.13.1,com.javiersc.kamp:scanner:0.1.0
org.jsoup:jsoup:1.13.1,com.jcabi:jcabi-http:1.17.4
org.jsoup:jsoup:1.13.1,com.lumiomedical:lumio-etl:0.4
org.jsoup:jsoup:1.13.1,com.ninja-beans.crawler:cloudflare-iuam-solver-cli:0.0.1
org.jsoup:jsoup:1.13.1,com.noleme:noleme-flow-connect-jsoup:0.4
org.jsoup:jsoup:1.13.1,com.orange.ccmd:hurl-core:1.0.42
org.jsoup:jsoup:1.13.1,com.outr:robobrowser_2.12:1.0.1
org.jsoup:jsoup:1.13.1,com.outr:robobrowser_2.13:1.0.1
org.jsoup:jsoup:1.13.1,com.peterfranza:PropertyTranslator:1.3.11
org.jsoup:jsoup:1.13.1,com.siliconmtn:spacelibs-java:1.1.0
org.jsoup:jsoup:1.13.1,com.skyail:skyail-starter-tool:1.0.1-RELEASE
org.jsoup:jsoup:1.13.1,com.sorrowblue.twitlin:twitlin-jvm:0.0.5
org.jsoup:jsoup:1.13.1,com.sreenidhi-gsd:cheetah:1.2.16
org.jsoup:jsoup:1.13.1,com.swardana.midnight:midnight-core:0.1.0
org.jsoup:jsoup:1.13.1,com.tfowl.ktor:ktor-jsoup:1.5.4
org.jsoup:jsoup:1.13.1,com.thegoate:xml:0.15.8.202110122203
org.jsoup:jsoup:1.13.1,com.xishankeji:Porter-Bridge-Servlet:1.2.217
org.jsoup:jsoup:1.13.1,com.xkw.xop:xkw-xop-qbmsdk:1.0.0
org.jsoup:jsoup:1.13.1,com.yinxiang.microservice:grpc-starter-core:1.0.1
org.jsoup:jsoup:1.13.1,com.yinxiang.utils:grpc-http-api-generator:1.0.0
org.jsoup:jsoup:1.13.1,com.yishuifengxiao.common:crawler:2.2.0
org.jsoup:jsoup:1.13.1,com.zhangzlyuyx:easy-core:0.0.17
org.jsoup:jsoup:1.13.1,com.zwenkai:ksoup:1.0.0
org.jsoup:jsoup:1.13.1,cool.taomu.software.fig:fig-networking-client-utils:0.1.2
org.jsoup:jsoup:1.13.1,de.sonallux.spotify:spotify-web-api-parser:2021.6.18
org.jsoup:jsoup:1.13.1,de.trustable.ca3s.core:ca-3-s:0.1.20
org.jsoup:jsoup:1.13.1,de.unistuttgart.ims:uimautil:2.0.0
org.jsoup:jsoup:1.13.1,dev.forcetower.unes:juice:1.7.1
org.jsoup:jsoup:1.13.1,dev.gradleplugins:gradle-fixtures:0.0.128
org.jsoup:jsoup:1.13.1,fr.maif:otoroshi_2.12:1.5.0-rc.2
org.jsoup:jsoup:1.13.1,fr.sii.ogham:ogham-core:3.0.0
org.jsoup:jsoup:1.13.1,in.ashwanthkumar:gocd-java-client:0.0.11
org.jsoup:jsoup:1.13.1,in.clayfish:rev-ai-api:0.2.0
org.jsoup:jsoup:1.13.1,info.freelibrary:jiiify-presentation:0.5.0-v3
org.jsoup:jsoup:1.13.1,info.freelibrary:jiiify-presentation-v3:0.8.0
org.jsoup:jsoup:1.13.1,io.annot8:annot8-components-documents:1.2.0
org.jsoup:jsoup:1.13.1,io.archivesunleashed:aut:0.90.2
org.jsoup:jsoup:1.13.1,io.devbench:quill-delta:0.1.0-dev
org.jsoup:jsoup:1.13.1,io.gitee.xuqiudong:lcxm-boot-jar-base:1.0.2
org.jsoup:jsoup:1.13.1,io.github.alexanderprendota:kotlin-samples-verifier:1.1.0
org.jsoup:jsoup:1.13.1,io.github.berstanio:ghgsek2dsbparser:1.2.4
org.jsoup:jsoup:1.13.1,io.github.cheny2151:toolbox:2.2.4-jdk8
org.jsoup:jsoup:1.13.1,io.github.cocolabs:pz-zdoc:3.1.0
org.jsoup:jsoup:1.13.1,io.github.dunwu:dunwu-common-web:0.5.5
org.jsoup:jsoup:1.13.1,io.github.dzsf:rx-retro-jsoup-rxjsoup:1.0.1
org.jsoup:jsoup:1.13.1,io.github.fslev:cucumber-reporting-extended:5.4.8
org.jsoup:jsoup:1.13.1,io.github.furstenheim:copy_down:1.0
org.jsoup:jsoup:1.13.1,io.github.gnuf0rce:rss-helper:1.0.4
org.jsoup:jsoup:1.13.1,io.github.jimmyd-be:imdb-api:2.0.0
org.jsoup:jsoup:1.13.1,io.github.kamaravichow:commons:1.4.0
org.jsoup:jsoup:1.13.1,io.github.lijiahangmax:orion-http:1.0.1
org.jsoup:jsoup:1.13.1,io.github.mytianya:core:1.1
org.jsoup:jsoup:1.13.1,io.github.ngoanh2n:jsoup-xpath:1.0.1
org.jsoup:jsoup:1.13.1,io.github.phantran:m0c0-maven-plugin:1.0
org.jsoup:jsoup:1.13.1,io.github.truerss:content-extractor:1.0.3
org.jsoup:jsoup:1.13.1,io.github.truerss:content-extractor_2.12:1.0.0
org.jsoup:jsoup:1.13.1,io.github.ulfs:assertj-jsoup:0.1.1
org.jsoup:jsoup:1.13.1,io.javaninja.ajeet:covid4j:1.0.1
org.jsoup:jsoup:1.13.1,io.kotest:kotest-assertions-jsoup-jvm:4.4.0
org.jsoup:jsoup:1.13.1,io.kotest.extensions:kotest-assertions-jsoup:1.0.0
org.jsoup:jsoup:1.13.1,io.sarl.maven:io.sarl.maven.docs.generator:0.12.0
org.jsoup:jsoup:1.13.1,io.sfrei:tracksearch:0.6.2
org.jsoup:jsoup:1.13.1,io.yupiik.maven:minisite-core:1.0.11
org.jsoup:jsoup:1.13.1,it.skrape:skrape-it:1.0.0-alpha7
org.jsoup:jsoup:1.13.1,it.skrape:skrapeit-core:1.0.0-alpha7
org.jsoup:jsoup:1.13.1,it.skrape:skrapeit-html-parser:1.1.2
org.jsoup:jsoup:1.13.1,it.vige.cities:cities-generator:1.1.8
org.jsoup:jsoup:1.13.1,ltd.icecold:OrangeAPI:1.0.1
org.jsoup:jsoup:1.13.1,net.dankito.text.extraction:finereader-commandline-text-extractor:0.6.0
org.jsoup:jsoup:1.13.1,net.dankito.text.extraction:finereader-hotfolder-text-extractor:0.6.0
org.jsoup:jsoup:1.13.1,net.dreamlu:mica-spider:2.4.7
org.jsoup:jsoup:1.13.1,net.dreamlu:mica-xss:2.0.6-GA
org.jsoup:jsoup:1.13.1,net.pryoscode:henji:0.1.4
org.jsoup:jsoup:1.13.1,net.revelc.code.formatter:formatter-maven-plugin:2.16.0
org.jsoup:jsoup:1.13.1,net.ruippeixotog:scala-scraper_2.12:2.2.1
org.jsoup:jsoup:1.13.1,net.ruippeixotog:scala-scraper_2.13:2.2.1
org.jsoup:jsoup:1.13.1,net.runne:site-link-validator_2.13:0.1.1
org.jsoup:jsoup:1.13.1,net.serenity-bdd:serenity-model:2.5.8
org.jsoup:jsoup:1.13.1,net.sf.mpxj:mpxj:8.5.1
org.jsoup:jsoup:1.13.1,net.thauvin.erik:readingtime:0.9.0
org.jsoup:jsoup:1.13.1,net.unit8.amagicman:amagicman-generator:0.2.0
org.jsoup:jsoup:1.13.1,org.apache.any23:apache-any23-cli:2.5
org.jsoup:jsoup:1.13.1,org.apache.any23:apache-any23-core:2.5
org.jsoup:jsoup:1.13.1,org.apache.any23:apache-any23-encoding:2.4
org.jsoup:jsoup:1.13.1,org.apache.any23:apache-any23-mime:2.4
org.jsoup:jsoup:1.13.1,org.apache.jmeter:ApacheJMeter_components:5.3
org.jsoup:jsoup:1.13.1,org.apache.nlpcraft:nlpcraft:0.7.3
org.jsoup:jsoup:1.13.1,org.apache.zeppelin:r:0.10.1
org.jsoup:jsoup:1.13.1,org.appng:appng-forms:1.23.2
org.jsoup:jsoup:1.13.1,org.appng:appng-formtags:1.24.0
org.jsoup:jsoup:1.13.1,org.appng:appng-search:1.22.0
org.jsoup:jsoup:1.13.1,org.concordion:cubano-webdriver:1.1.3
org.jsoup:jsoup:1.13.1,org.courio:opengraph_2.13:1.0.8
org.jsoup:jsoup:1.13.1,org.enki:core:0.0.19
org.jsoup:jsoup:1.13.1,org.javalite:activeweb:2.6-j8
org.jsoup:jsoup:1.13.1,org.jbake:jbake-core:2.6.7
org.jsoup:jsoup:1.13.1,org.jetbrains.dokka:all-modules-page-plugin:1.4.32
org.jsoup:jsoup:1.13.1,org.jetbrains.dokka:dokka-base:1.6.0
org.jsoup:jsoup:1.13.1,org.jetbrains.dokka:dokka-base-test-utils:1.6.0
org.jsoup:jsoup:1.13.1,org.jetbrains.dokka:dokka-core:1.6.10
org.jsoup:jsoup:1.13.1,org.jetbrains.dokka:templating-plugin:1.6.20
org.jsoup:jsoup:1.13.1,org.jetbrains.dokka:versioning-plugin:1.6.0
org.jsoup:jsoup:1.13.1,org.jetbrains.intellij.plugins:structure-intellij:3.194
org.jsoup:jsoup:1.13.1,org.nasdanika.core:common:2021.7.2
org.jsoup:jsoup:1.13.1,org.nlp4j:nlp4j-wiki:0.1.0.0
org.jsoup:jsoup:1.13.1,org.opencms:opencms-core:12.0
org.jsoup:jsoup:1.13.1,org.openrndr:openrndr-svg:0.3.58
org.jsoup:jsoup:1.13.1,org.openrndr:openrndr-svg-jvm:0.4.0-rc.3
org.jsoup:jsoup:1.13.1,org.owasp:dependency-check-core:6.1.5
org.jsoup:jsoup:1.13.1,org.purang.templates:abctemplates_3.0.0-RC1:3.1.0-RC3
org.jsoup:jsoup:1.13.1,org.purang.templates:abctemplates_3.0.0-RC2:3.1.0-RC4
org.jsoup:jsoup:1.13.1,org.pzdcdoc:pzdcdoc:2.2
org.jsoup:jsoup:1.13.1,org.refcodes:refcodes-struct-ext-factory:2.1.2
org.jsoup:jsoup:1.13.1,org.scala-lang:scala3doc_3.0.0-M2:3.0.0-M2-bin-20201114-93f24a0-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scala3doc_3.0.0-M3:3.0.0-M3-bin-20201215-cbe50b3-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scala3doc_3.0.0-M4:3.0.0-M4-bin-20210204-406ff9d-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scala3doc_3.0.0-RC1:3.0.0-RC1-bin-20210124-b7eae6a-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3:3.0.1-RC1-bin-20210430-affe8d0-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3.0.0-M4:3.0.0-M4-bin-20210210-a7cb965-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3.0.0-RC1:3.0.0-RC1
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3.0.0-RC2:3.0.0-RC2-bin-20210317-758782a-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3.0.0-RC3:3.0.0-RC3
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3.0.0-nonbootstrapped:3.0.0
org.jsoup:jsoup:1.13.1,org.scala-lang:scaladoc_3.0.1-RC1:3.0.1-RC1-bin-20210330-3ebeaa9-NIGHTLY
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.11.12:0.9.6
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.10:0.9.10
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.11:0.8.4
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.12:0.10.5
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.13:0.10.2
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.14:0.10.4
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.8:0.9.0
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.12.9:0.10.0
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.0:0.9.10
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.1:0.10.3
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.2:0.9.0
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.3:0.10.5
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.4:0.10.1
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.5:0.10.5
org.jsoup:jsoup:1.13.1,org.scalameta:mtags_2.13.6:0.10.4
org.jsoup:jsoup:1.13.1,org.scalawebtest:scalawebtest-core_2.12:4.0.0
org.jsoup:jsoup:1.13.1,org.scalawebtest:scalawebtest-core_2.13:4.0.0-RC1
org.jsoup:jsoup:1.13.1,org.spdx:licenseListPublisher:2.2.0
org.jsoup:jsoup:1.13.1,org.tachiyomi:common:1.1
org.jsoup:jsoup:1.13.1,org.wyona.html2mrkdwn:html2mrkdwn:1.0.1
org.jsoup:jsoup:1.13.1,org.zoxweb:zoxweb-core:2.2.3
org.jsoup:jsoup:1.13.1,ru.d10xa:jadd_2.13:0.1.24
org.jsoup:jsoup:1.13.1,ru.sokomishalov.skraper:skrapers:0.7.0
org.jsoup:jsoup:1.13.1,sk.objectify:notiflow:1.1.12
org.jsoup:jsoup:1.13.1,software.amazon.timestream:amazon-timestream-jdbc:1.0.1
org.jsoup:jsoup:1.13.1,solutions.elevation.camel:camel-openhtmltopdf:1.0.1
org.jsoup:jsoup:1.13.1,tech.grasshopper:cucumber-pdf-report:2.6.0
org.jsoup:jsoup:1.13.1,tech.grasshopper:extent-pdf-report:1.7.2
org.jsoup:jsoup:1.13.1,tech.grasshopper:pdfextentreporter:1.0.0
org.jsoup:jsoup:1.13.1,tech.grasshopper:rest-assured-extent-report-plugin:1.0.0
org.jsoup:jsoup:1.13.1,top.andoudou:common-tool:1.0.4
org.jsoup:jsoup:1.13.1,top.gabin:wx-pay-profits-sharing:1.4.6
org.jsoup:jsoup:1.13.1,top.wuyongshi:ZmlTools:1.1.6
org.jsoup:jsoup:1.13.1,us.codecraft:xsoup:0.3.2
org.jsoup:jsoup:1.13.1,wiki.thin:thin-wiki:0.0.3
org.jsoup:jsoup:1.13.1,xin.allonsy:allonsy-common:1.0.1
org.jsoup:jsoup:1.13.1,xin.allonsy:common:1.0.0
org.jsoup:jsoup:1.13.1,xin.jiangqiang:J-crawler:1.0
org.jsoup:jsoup:1.13.1,xyz.quaver:libpupil:2.1.11
io.undertow:undertow-core:1.4.20.Final,com.fizzed:ninja-undertow:6.1.0-undertow2
io.undertow:undertow-core:1.4.20.Final,com.networknt:audit:1.5.10
io.undertow:undertow-core:1.4.20.Final,com.networknt:body:1.5.9
io.undertow:undertow-core:1.4.20.Final,com.networknt:cdc-service:1.5.1
io.undertow:undertow-core:1.4.20.Final,com.networknt:correlation:1.5.10
io.undertow:undertow-core:1.4.20.Final,com.networknt:cors:1.5.2
io.undertow:undertow-core:1.4.20.Final,com.networknt:dump:1.5.5
io.undertow:undertow-core:1.4.20.Final,com.networknt:eventuate-cdc-service:1.5.10
io.undertow:undertow-core:1.4.20.Final,com.networknt:exception:1.5.3
io.undertow:undertow-core:1.4.20.Final,com.networknt:graphql-common:1.5.9
io.undertow:undertow-core:1.4.20.Final,com.networknt:graphql-router:1.5.2
io.undertow:undertow-core:1.4.20.Final,com.networknt:graphql-security:1.5.5
io.undertow:undertow-core:1.4.20.Final,com.networknt:graphql-validator:1.5.6
io.undertow:undertow-core:1.4.20.Final,com.networknt:handler:1.5.0
io.undertow:undertow-core:1.4.20.Final,com.networknt:hazelcast-manager:1.5.6
io.undertow:undertow-core:1.4.20.Final,com.networknt:header:1.5.3
io.undertow:undertow-core:1.4.20.Final,com.networknt:health:1.5.1
io.undertow:undertow-core:1.4.20.Final,com.networknt:info:1.5.7
io.undertow:undertow-core:1.4.20.Final,com.networknt:jdbc-manager:1.5.10
io.undertow:undertow-core:1.4.20.Final,com.networknt:limit:1.5.6
io.undertow:undertow-core:1.4.20.Final,com.networknt:metrics:1.5.0
io.undertow:undertow-core:1.4.20.Final,com.networknt:oauth2-cache:1.5.4
io.undertow:undertow-core:1.4.20.Final,com.networknt:openapi-meta:1.5.5
io.undertow:undertow-core:1.4.20.Final,com.networknt:openapi-security:1.5.11
io.undertow:undertow-core:1.4.20.Final,com.networknt:openapi-validator:1.5.11
io.undertow:undertow-core:1.4.20.Final,com.networknt:prometheus:1.5.10
io.undertow:undertow-core:1.4.20.Final,com.networknt:redis-manager:1.5.11
io.undertow:undertow-core:1.4.20.Final,com.networknt:rpc-router:1.5.2
io.undertow:undertow-core:1.4.20.Final,com.networknt:rpc-security:1.5.9
io.undertow:undertow-core:1.4.20.Final,com.networknt:sanitizer:1.5.0
io.undertow:undertow-core:1.4.20.Final,com.networknt:security:1.5.0
io.undertow:undertow-core:1.4.20.Final,com.networknt:server:1.5.6
io.undertow:undertow-core:1.4.20.Final,com.networknt:session-core:1.5.8
io.undertow:undertow-core:1.4.20.Final,com.networknt:swagger-meta:1.5.11
io.undertow:undertow-core:1.4.20.Final,com.networknt:swagger-security:1.5.10
io.undertow:undertow-core:1.4.20.Final,com.networknt:swagger-validator:1.5.1
io.undertow:undertow-core:1.4.20.Final,com.networknt:traceability:1.5.11
io.undertow:undertow-core:1.4.20.Final,com.networknt:utility:1.5.6
io.undertow:undertow-core:1.4.20.Final,com.qwazr:qwazr-server:1.3.0
io.undertow:undertow-core:1.4.20.Final,de.ruedigermoeller:kontraktor-http:4.18.4
io.undertow:undertow-core:1.4.20.Final,io.jboot:jboot:1.0-rc.4
io.undertow:undertow-core:1.4.20.Final,io.mangoo:mangooio-core:4.7.2
io.undertow:undertow-core:1.4.20.Final,io.youi:youi-server-undertow_2.11:0.7.2
io.undertow:undertow-core:1.4.20.Final,net.javapla.jawn:jawn-server-undertow:0.9.6
io.undertow:undertow-core:1.4.20.Final,org.actframework:act:1.5.2
io.undertow:undertow-core:1.4.20.Final,org.jooby:jooby-undertow:1.2.1
io.undertow:undertow-core:1.4.20.Final,org.kafkaless:kafkaless-core:0.2
io.undertow:undertow-core:1.4.20.Final,org.nutz:nutz-plugins-undertow:1.r.63.r3
io.undertow:undertow-core:1.4.20.Final,org.restheart:restheart:3.2.0-beta-2
io.undertow:undertow-core:1.4.20.Final,org.wildfly.wildfly-http-client:wildfly-http-client-common:1.0.25.Final
io.undertow:undertow-core:1.4.20.Final,org.wildfly.wildfly-http-client:wildfly-http-ejb-client:1.0.9.Final
io.undertow:undertow-core:1.4.20.Final,org.wildfly.wildfly-http-client:wildfly-http-naming-client:1.0.10.Final
io.undertow:undertow-core:1.4.20.Final,org.wildfly.wildfly-http-client:wildfly-http-transaction-client:1.0.14.Final
org.apache.poi:poi:3.15,br.com.damsete.arq:damsete-arq-report:0.0.7
org.apache.poi:poi:3.15,br.com.objectos.way:xls-api:0.6.0
org.apache.poi:poi:3.15,ch.astorm:jotlmsg:1.0
org.apache.poi:poi:3.15,club.zhcs:titans:2.0.7
org.apache.poi:poi:3.15,cn.afterturn:easypoi-base:3.1.0
org.apache.poi:poi:3.15,cn.afterturn:easypoi-spring-boot-starter:0.1.1
org.apache.poi:poi:3.15,cn.chenzw.excel:magical-excel:1.0.5-b
org.apache.poi:poi:3.15,cn.chiship.sdk:chiship-sdk-core:1.0
org.apache.poi:poi:3.15,cn.ibaijia:jsm-frame:1.3.22
org.apache.poi:poi:3.15,cn.ibaijia:jsm-spring-boot-starter:1.3.24
org.apache.poi:poi:3.15,cn.net.vidyo:jsmth-io:3.3.120.RELEASE
org.apache.poi:poi:3.15,cn.org.awcp:awcp-framework-core:1.0-RELEASE
org.apache.poi:poi:3.15,cn.sylinx:toolkit.common.lang:1.0.2-rc.3
org.apache.poi:poi:3.15,com.35liuqi:summer-web-framework:1.0
org.apache.poi:poi:3.15,com.adobe.granite:com.adobe.granite.poi:2.0.8
org.apache.poi:poi:3.15,com.alibaba:easyexcel:1.0.3
org.apache.poi:poi:3.15,com.centurylink.mdw:mdw-common:6.0.06
org.apache.poi:poi:3.15,com.creditdatamw.labs:zerocell-core:0.3.0
org.apache.poi:poi:3.15,com.creditdatamw.labs:zerocell-example:0.3.0
org.apache.poi:poi:3.15,com.creditdatamw.labs:zerocell-processor:0.3.0
org.apache.poi:poi:3.15,com.gitee.bodboy:poi-utils:0.0.3-Release
org.apache.poi:poi:3.15,com.github.alenfive:dataway2-boot-starter:2.0.0.RELEASE
org.apache.poi:poi:3.15,com.github.alenfive:rocket-api-boot-starter:2.2.1.RELEASE
org.apache.poi:poi:3.15,com.github.dingey:toolkit:1.2
org.apache.poi:poi:3.15,com.github.dmkwon:blue-hive-spring-starter:1.0.1
org.apache.poi:poi:3.15,com.github.exerrk:core:1.0.0
org.apache.poi:poi:3.15,com.github.hazendaz:displaytag:2.1.4
org.apache.poi:poi:3.15,com.github.hemanthsridhar:WebAppFramework:1.3.8
org.apache.poi:poi:3.15,com.github.hemanthsridhar:testng-ext-dataprovider:9.6
org.apache.poi:poi:3.15,com.github.jackpanz:jackpanz-spring-core:1.0.4
org.apache.poi:poi:3.15,com.github.jackpanz:maccloud-core:2.4.8
org.apache.poi:poi:3.15,com.github.kahlkn:artoria-extend:0.8.0.20190407_beta
org.apache.poi:poi:3.15,com.github.kingchn:meteor-util:1.0.1
org.apache.poi:poi:3.15,com.github.matrixseven:excel-reads:0.0.1
org.apache.poi:poi:3.15,com.github.mg0324:mango-excel-kit:0.1.0
org.apache.poi:poi:3.15,com.github.mygreen:xlsmapper:1.6
org.apache.poi:poi:3.15,com.github.nic-luo:rober-office:1.0
org.apache.poi:poi:3.15,com.github.nimbus-org:nimbus:1.2.4
org.apache.poi:poi:3.15,com.github.shipengyan:spy-framework:1.3.0
org.apache.poi:poi:3.15,com.github.tianjing:tgtools.excel:1.0.9
org.apache.poi:poi:3.15,com.github.vinitsolanki:core-java-utils-io-poi:0.0.2
org.apache.poi:poi:3.15,com.github.wizonsoft.coteafs:coteafs-core:0.1.118-beta
org.apache.poi:poi:3.15,com.github.yjpan51020:excel-helper:0.0.1-RELEASE
org.apache.poi:poi:3.15,com.haulmont.yarg:yarg:2.0.12
org.apache.poi:poi:3.15,com.helger:ph-poi:4.1.0
org.apache.poi:poi:3.15,com.hoioy:diamond-common:0.0.1
org.apache.poi:poi:3.15,com.icexls:icexls:1.0
org.apache.poi:poi:3.15,com.intoverflow.base:intoverflow-dbv:1.1.1
org.apache.poi:poi:3.15,com.intoverflow.booster:booster-core:1.1.1
org.apache.poi:poi:3.15,com.jeesuite:jeesuite-common2:1.1.5
org.apache.poi:poi:3.15,com.namics.oss.java.tools:java-tools:1.2.1
org.apache.poi:poi:3.15,com.namics.oss.spring.support.i18n:spring-i18n-support:1.0.0
org.apache.poi:poi:3.15,com.namics.oss.spring.support.i18n:spring-i18n-support-starter:1.1.0
org.apache.poi:poi:3.15,com.namics.oss.spring.support.i18n:spring-i18n-support-web:1.0.0
org.apache.poi:poi:3.15,com.powsybl:powsybl-gse-app:1.0.0
org.apache.poi:poi:3.15,com.processpuzzle.fitnesse:fitnesse-connect-connect:1.0.11
org.apache.poi:poi:3.15,com.qwazr:qwazr-extractor:1.1.0
org.apache.poi:poi:3.15,com.supwisdom:spreadsheet-mapper-core:1.0.2
org.apache.poi:poi:3.15,com.ucomponent:utils:1.0
org.apache.poi:poi:3.15,com.widen:tabitha-excel:0.5.2
org.apache.poi:poi:3.15,com.widen.oss:tabitha:0.2.0
org.apache.poi:poi:3.15,com.widen.oss:tabitha-excel:0.5.1
org.apache.poi:poi:3.15,com.yilihjy:SaveSinaStockData:1.0.1
org.apache.poi:poi:3.15,de.alpharogroup:file-worker:4.14.0
