CVE_ID,CVSS,CWE,VUL_FUNs
CVE-2015-7940,5.0,CWE-310,"org.bouncycastle.math.ec.ECCurve$F2m:<init>(int,int,int,int,org.bouncycastle.math.ec.ECFieldElement,org.bouncycastle.math.ec.ECFieldElement,java.math.BigInteger,java.math.BigInteger);org.bouncycastle.math.ec.ECCurve:importPoint(org.bouncycastle.math.ec.ECPoint);org.bouncycastle.math.ec.ReferenceMultiplier:multiplyPositive(org.bouncycastle.math.ec.ECPoint,java.math.BigInteger);org.bouncycastle.math.ec.ECCurve:decodePoint(byte[]);org.bouncycastle.math.ec.ECCurve$F2m:<init>(int,int,int,int,java.math.BigInteger,java.math.BigInteger,java.math.BigInteger,java.math.BigInteger);org.bouncycastle.math.ec.ECPoint$Fp:subtract(org.bouncycastle.math.ec.ECPoint);org.bouncycastle.math.ec.ECAlgorithms:sumOfTwoMultiplies(org.bouncycastle.math.ec.ECPoint,java.math.BigInteger,org.bouncycastle.math.ec.ECPoint,java.math.BigInteger);org.bouncycastle.math.ec.AbstractECMultiplier:multiply(org.bouncycastle.math.ec.ECPoint,java.math.BigInteger);org.bouncycastle.math.ec.ECPoint$Fp:getCompressionYTilde();org.bouncycastle.math.ec.ECCurve$F2m:decompressPoint(int,java.math.BigInteger);org.bouncycastle.math.ec.ECAlgorithms:shamirsTrick(org.bouncycastle.math.ec.ECPoint,java.math.BigInteger,org.bouncycastle.math.ec.ECPoint,java.math.BigInteger);org.bouncycastle.asn1.ua.DSTU4145PointEncoder:decodePoint(org.bouncycastle.math.ec.ECCurve,byte[]);org.bouncycastle.math.ec.ECCurve$Fp:decompressPoint(int,java.math.BigInteger);org.bouncycastle.math.ec.ECPoint$F2m:checkCurveEquation()"
CVE-2013-4366,7.5,CWE-20,org.apache.http.impl.client.HttpClientBuilder:build()
CVE-2019-10088,6.8,CWE-770,"org.apache.tika.parser.RecursiveParserWrapper$EmbeddedParserDecorator:parse(java.io.InputStream,org.xml.sax.ContentHandler,org.apache.tika.metadata.Metadata,org.apache.tika.parser.ParseContext);org.apache.tika.parser.RecursiveParserWrapper:parse(java.io.InputStream,org.xml.sax.ContentHandler,org.apache.tika.metadata.Metadata,org.apache.tika.parser.ParseContext)"
CVE-2015-5262,4.3,CWE-399,"org.apache.http.conn.ssl.SSLSocketFactory:connectSocket(java.net.Socket,java.net.InetSocketAddress,java.net.InetSocketAddress,org.apache.http.params.HttpParams);org.apache.http.conn.ssl.SSLConnectionSocketFactory:connectSocket(int,java.net.Socket,org.apache.http.HttpHost,java.net.InetSocketAddress,java.net.InetSocketAddress,org.apache.http.protocol.HttpContext)"
CVE-2015-0886,5.0,CWE-190,"org.mindrot.jbcrypt.BCrypt:crypt_raw(byte[],byte[],int);org.mindrot.jbcrypt.BCrypt:gensalt(int,java.security.SecureRandom);org.mindrot.jbcrypt.BCrypt:checkpw(java.lang.String,java.lang.String);org.mindrot.jbcrypt.BCrypt:hashpw(java.lang.String,java.lang.String);org.mindrot.jbcrypt.BCrypt:gensalt(int,java.security.SecureRandom);org.mindrot.jbcrypt.BCrypt:hashpw(java.lang.String,java.lang.String);org.mindrot.jbcrypt.BCrypt:crypt_raw(byte[],byte[],int)"
CVE-2016-1000352,5.8,CWE-310,"org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineGetIV();org.bouncycastle.jcajce.provider.asymmetric.dh.AlgorithmParametersSpi:engineInit(byte[]);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithAES:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIESwithAESCBC:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIESwithDESedeCBC:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithDESedeCBC:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithAES:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithCipher:<init>(org.bouncycastle.crypto.BlockCipher);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIESwithAES:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithCipher:<init>(org.bouncycastle.crypto.BlockCipher,int);org.bouncycastle.jcajce.provider.asymmetric.DH$Mappings:configure(org.bouncycastle.jcajce.provider.config.ConfigurableProvider);org.bouncycastle.jcajce.provider.asymmetric.util.IESUtil:guessParameterSpec(org.bouncycastle.crypto.BufferedBlockCipher);org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineInit(int,java.security.Key,java.security.SecureRandom);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIES:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithDESede:<init>();org.bouncycastle.jcajce.provider.asymmetric.dh.AlgorithmParametersSpi:engineGetEncoded();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIESwithDESede:<init>();org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineUpdate(byte[],int,int,byte[],int);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIES:<init>();org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithAESCBC:<init>();org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineDoFinal(byte[],int,int);org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:<init>(org.bouncycastle.crypto.engines.IESEngine);org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineGetIV();org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineInit(int,java.security.Key,java.security.SecureRandom);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIESwithCipher:<init>(org.bouncycastle.crypto.BlockCipher,int);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher:<init>(org.bouncycastle.crypto.engines.IESEngine,int);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithDESede:<init>();org.bouncycastle.jce.spec.IESParameterSpec:<init>(byte[],byte[],int,int);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$ECIESwithCipher:<init>(org.bouncycastle.crypto.BlockCipher);org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineInit(int,java.security.Key,java.security.spec.AlgorithmParameterSpec,java.security.SecureRandom);org.bouncycastle.jcajce.provider.asymmetric.dh.IESCipher:engineInit(int,java.security.Key,java.security.spec.AlgorithmParameterSpec,java.security.SecureRandom);org.bouncycastle.jcajce.provider.asymmetric.ec.IESCipher$OldECIESwithCipher:<init>(org.bouncycastle.crypto.BlockCipher);org.bouncycastle.jcajce.provider.asymmetric.EC$Mappings:configure(org.bouncycastle.jcajce.provider.config.ConfigurableProvider)"
CVE-2016-1000342,5.0,CWE-347,"org.bouncycastle.asn1.ASN1Integer:<init>(byte[],boolean);org.bouncycastle.asn1.ASN1Enumerated:<init>(byte[]);org.bouncycastle.jcajce.provider.asymmetric.dsa.DSASigner:derDecode(byte[]);org.bouncycastle.jcajce.provider.asymmetric.ec.SignatureSpi$StdDSAEncoder:decode(byte[])"
CVE-2012-0047,4.3,CWE-79,org.apache.wicket.markup.html.pages.BrowserInfoPage:initComps()
CVE-2020-11612,5.0,CWE-770,"io.netty.handler.codec.compression.JdkZlibDecoder:decode(io.netty.channel.ChannelHandlerContext,io.netty.buffer.ByteBuf,java.util.List);io.netty.handler.codec.compression.JZlibDecoder:<init>(io.netty.handler.codec.compression.ZlibWrapper);io.netty.handler.codec.compression.JdkZlibDecoder:<init>();io.netty.handler.codec.compression.JdkZlibDecoder:<init>(byte[]);io.netty.handler.codec.compression.JZlibDecoder:decode(io.netty.channel.ChannelHandlerContext,io.netty.buffer.ByteBuf,java.util.List);io.netty.handler.codec.compression.JZlibDecoder:<init>();io.netty.handler.codec.compression.JZlibDecoder:<init>(byte[]);io.netty.handler.codec.compression.JdkZlibDecoder:<init>(io.netty.handler.codec.compression.ZlibWrapper)"
CVE-2020-5397,2.6,CWE-352,org.springframework.web.cors.reactive.CorsUtils:isSameOrigin(org.springframework.http.server.reactive.ServerHttpRequest);org.springframework.web.cors.reactive.CorsUtils:isPreFlightRequest(org.springframework.http.server.reactive.ServerHttpRequest)
CVE-2019-12402,5.0,CWE-835,org.apache.commons.compress.archivers.zip.NioZipEncoding:encode(java.lang.String)
CVE-2018-8009,6.5,CWE-22,"org.apache.hadoop.util.RunJar:unJar(java.io.File,java.io.File,java.util.regex.Pattern);org.apache.hadoop.fs.FileUtil:unpackEntries(org.apache.commons.compress.archivers.tar.TarArchiveInputStream,org.apache.commons.compress.archivers.tar.TarArchiveEntry,java.io.File);org.apache.hadoop.fs.FileUtil:unZip(java.io.File,java.io.File)"
CVE-2018-8017,4.3,CWE-835,"org.apache.tika.parser.iptc.IptcAnpaParser:parseFooter(byte[],java.util.HashMap);org.apache.tika.parser.iptc.IptcAnpaParser:parseBody(byte[],java.util.HashMap)"
CVE-2021-39151,6.0,CWE-502,"com.thoughtworks.xstream.XStreamer:toXML(com.thoughtworks.xstream.XStream,java.lang.Object,java.io.Writer);com.thoughtworks.xstream.XStream:setupSecurity();com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder);com.thoughtworks.xstream.XStream:addPermission(com.thoughtworks.xstream.security.TypePermission);com.thoughtworks.xstream.XStream:readResolve();com.thoughtworks.xstream.XStream:setupDefaultSecurity(com.thoughtworks.xstream.XStream);com.thoughtworks.xstream.XStreamer:fromXML(com.thoughtworks.xstream.io.HierarchicalStreamDriver,java.io.Reader,com.thoughtworks.xstream.security.TypePermission[])"
CVE-2021-43859,5.0,CWE-400,"com.thoughtworks.xstream.core.TreeUnmarshaller:convertAnother(java.lang.Object,java.lang.Class,com.thoughtworks.xstream.converters.Converter);com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder)"
CVE-2021-28164,5.0,0,org.eclipse.jetty.server.Request:setMetaData(org.eclipse.jetty.http.MetaData$Request)
CVE-2017-17485,7.5,CWE-502,"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory:createBeanDeserializer(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription);com.fasterxml.jackson.databind.deser.BeanDeserializerFactory:checkIllegalTypes(com.fasterxml.jackson.databind.DeserializationContext,com.fasterxml.jackson.databind.JavaType,com.fasterxml.jackson.databind.BeanDescription)"
CVE-2014-0054,6.8,CWE-352,"org.springframework.oxm.jibx.JibxMarshaller:transformAndMarshal(java.lang.Object,javax.xml.transform.Result);org.springframework.oxm.support.AbstractMarshaller:createXmlReader();org.springframework.oxm.jibx.JibxMarshaller:transformAndUnmarshal(javax.xml.transform.Source);org.springframework.oxm.support.AbstractMarshaller:unmarshal(javax.xml.transform.Source);org.springframework.oxm.jibx.JibxMarshaller:unmarshalDomNode(org.w3c.dom.Node);org.springframework.oxm.jibx.JibxMarshaller:unmarshalSaxReader(org.xml.sax.XMLReader,org.xml.sax.InputSource)"
CVE-2016-9589,5.0,CWE-400,"io.undertow.server.protocol.http.HttpRequestParser:<init>(org.xnio.OptionMap);io.undertow.server.protocol.http.HttpReadListener:<init>(io.undertow.server.protocol.http.HttpServerConnection,io.undertow.server.protocol.http.HttpRequestParser,io.undertow.server.ConnectorStatisticsImpl);io.undertow.server.protocol.http.HttpRequestParser:handleHeaderValueCacheMiss(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange,io.undertow.util.HttpString,java.util.HashMap,java.lang.StringBuilder);io.undertow.client.http.ResponseParseState:<init>();io.undertow.server.protocol.http.HttpRequestParser:handleHeaderValue(java.nio.ByteBuffer,io.undertow.server.protocol.http.ParseState,io.undertow.server.HttpServerExchange)"
CVE-2015-4165,6.0,CWE-264,"org.elasticsearch.repositories.fs.FsRepository:<init>(org.elasticsearch.repositories.RepositoryName,org.elasticsearch.repositories.RepositorySettings,org.elasticsearch.index.snapshots.IndexShardRepository);org.elasticsearch.env.Environment:<init>(org.elasticsearch.common.settings.Settings)"
CVE-2018-1000850,6.4,CWE-22,"retrofit2.RequestBuilder:addPathParam(java.lang.String,java.lang.String,boolean)"
CVE-2021-21351,6.5,CWE-502,com.thoughtworks.xstream.mapper.ImmutableTypesMapper:isReferenceable(java.lang.Class)
CVE-2014-3574,4.3,0,"org.apache.poi.openxml4j.opc.internal.ContentTypeManager:parseContentTypesFile(java.io.InputStream);org.apache.poi.xssf.extractor.XSSFImportFromXML:importFromXML(java.lang.String);org.apache.poi.POIXMLDocument:<init>(org.apache.poi.openxml4j.opc.OPCPackage);org.apache.poi.xssf.extractor.XSSFEventBasedExcelExtractor:processSheet(org.apache.poi.xssf.eventusermodel.XSSFSheetXMLHandler$SheetContentsHandler,org.apache.poi.xssf.model.StylesTable,org.apache.poi.xssf.eventusermodel.ReadOnlySharedStringsTable,java.io.InputStream);org.apache.poi.openxml4j.opc.PackageRelationshipCollection:parseRelationshipsPart(org.apache.poi.openxml4j.opc.PackagePart);org.apache.poi.openxml4j.opc.internal.unmarshallers.PackagePropertiesUnmarshaller:unmarshall(org.apache.poi.openxml4j.opc.internal.unmarshallers.UnmarshallContext,java.io.InputStream);org.apache.poi.xssf.extractor.XSSFExportToXml:exportToXML(java.io.OutputStream,java.lang.String,boolean);org.apache.poi.xssf.extractor.XSSFExportToXml:getEmptyDocument();org.apache.poi.xssf.eventusermodel.ReadOnlySharedStringsTable:readFrom(java.io.InputStream)"
CVE-2013-2055,5.0,0,org.apache.wicket.markup.html.PackageResourceGuard:acceptAbsolutePath(java.lang.String)
CVE-2021-21295,2.6,CWE-444,"io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener:onDataRead(io.netty.channel.ChannelHandlerContext,int,io.netty.buffer.ByteBuf,int,boolean);io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener:onHeadersRead(io.netty.channel.ChannelHandlerContext,int,io.netty.handler.codec.http2.Http2Headers,int,short,boolean,int,boolean);io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder:<init>(io.netty.handler.codec.http2.Http2Connection,io.netty.handler.codec.http2.Http2ConnectionEncoder,io.netty.handler.codec.http2.Http2FrameReader,io.netty.handler.codec.http2.Http2PromisedRequestVerifier,boolean,boolean)"
CVE-2015-2944,4.3,CWE-79,"org.apache.sling.api.servlets.HtmlResponse:send(javax.servlet.http.HttpServletResponse,boolean)"
CVE-2014-9527,5.0,CWE-399,"org.apache.poi.hslf.HSLFSlideShow:read(byte[],int);org.apache.poi.hslf.HSLFSlideShow:readPictures()"
CVE-2011-0534,5.0,CWE-399,"org.apache.coyote.http11.InternalNioInputBuffer:parseRequestLine(boolean);org.apache.coyote.http11.InternalNioInputBuffer:expand(int);org.apache.coyote.http11.InternalNioInputBuffer:<init>(org.apache.coyote.Request,int);org.apache.coyote.http11.InternalNioInputBuffer:setSocket(org.apache.tomcat.util.net.NioChannel);org.apache.coyote.http11.InternalNioInputBuffer:fill(boolean,boolean);org.apache.coyote.http11.InternalNioInputBuffer:parseHeaders()"
CVE-2018-8026,2.1,CWE-611,"org.apache.solr.schema.AbstractEnumField$EnumMapping:<init>(org.apache.solr.schema.IndexSchema,org.apache.solr.schema.FieldType,java.util.Map);org.apache.solr.schema.FileExchangeRateProvider:reload()"
CVE-2020-13936,9.0,0,"org.apache.velocity.util.introspection.SecureIntrospectorImpl:checkObjectExecutePermission(java.lang.Class,java.lang.String)"
CVE-2019-11272,7.5,CWE-522,"org.springframework.security.authentication.encoding.PlaintextPasswordEncoder:encodePassword(java.lang.String,java.lang.Object);org.springframework.security.authentication.encoding.PlaintextPasswordEncoder:setIgnorePasswordCase(boolean);org.springframework.security.authentication.dao.DaoAuthenticationProvider:<init>();org.springframework.security.authentication.encoding.PlaintextPasswordEncoder:isPasswordValid(java.lang.String,java.lang.String,java.lang.Object);org.springframework.security.authentication.encoding.PlaintextPasswordEncoder:obtainPasswordAndSalt(java.lang.String);org.springframework.security.authentication.encoding.PlaintextPasswordEncoder:isIgnorePasswordCase()"
CVE-2015-5377,7.5,CWE-74,org.elasticsearch.transport.netty.NettyTransportChannel:sendResponse(java.lang.Throwable);org.elasticsearch.common.io.ThrowableObjectInputStream:readClassDescriptor();org.elasticsearch.transport.local.LocalTransportChannel:sendResponse(java.lang.Throwable)
CVE-2013-7315,6.8,CWE-264,org.springframework.http.converter.xml.Jaxb2CollectionHttpMessageConverter:createXmlInputFactory()
CVE-2020-2933,3.5,0,"com.mysql.jdbc.BestResponseTimeBalanceStrategy:pickConnection(com.mysql.jdbc.LoadBalancedConnectionProxy,java.util.List,java.util.Map,long[],int)"
CVE-2020-13933,5.0,0,org.apache.shiro.web.mgt.CookieRememberMeManager:getRememberedSerializedIdentity(org.apache.shiro.subject.SubjectContext)
CVE-2017-14063,5.0,CWE-20,"org.asynchttpclient.uri.UriParser:removeStartingDot();org.asynchttpclient.uri.UriParser:splitUrlAndQuery(java.lang.String);org.asynchttpclient.uri.UriParser:isFragmentOnly(java.lang.String);org.asynchttpclient.uri.UriParser:computeInitialScheme(java.lang.String);org.asynchttpclient.uri.UriParser:handleRelativePath();org.asynchttpclient.uri.UriParser:computeUserInfo();org.asynchttpclient.uri.UriParser:currentPositionStartsWith4Slashes();org.asynchttpclient.uri.UriParser:removeEmbedded2Dots();org.asynchttpclient.uri.UriParser:trimRight(java.lang.String);org.asynchttpclient.uri.UriParser:computeIPV6();org.asynchttpclient.uri.UriParser:overrideWithContext(org.asynchttpclient.uri.Uri,java.lang.String);org.asynchttpclient.uri.UriParser:currentPositionStartsWith2Slashes();org.asynchttpclient.uri.UriParser:parseAuthority();org.asynchttpclient.uri.UriParser:removeTrailingDot();org.asynchttpclient.uri.UriParser:computeFragment(java.lang.String);org.asynchttpclient.uri.UriParser:trimLeft(java.lang.String);org.asynchttpclient.uri.UriParser:computeRegularPath();org.asynchttpclient.uri.UriParser:computeAuthority();org.asynchttpclient.uri.UriParser:inheritContextQuery(org.asynchttpclient.uri.Uri,boolean);org.asynchttpclient.uri.UriParser:removeTailing2Dots();org.asynchttpclient.uri.UriParser:computePath(boolean);org.asynchttpclient.uri.UriParser:parse(org.asynchttpclient.uri.Uri,java.lang.String);org.asynchttpclient.uri.UriParser:isValidProtocolChars(java.lang.String)"
CVE-2018-1335,9.3,0,org.apache.tika.io.EndianUtils:readUE7(java.io.InputStream)
CVE-2016-1000031,7.5,CWE-284,org.apache.commons.fileupload.disk.DiskFileItem:writeObject(java.io.ObjectOutputStream);org.apache.commons.fileupload.disk.DiskFileItem:readObject(java.io.ObjectInputStream)
CVE-2021-31684,5.0,CWE-787,"net.minidev.json.parser.JSONParserByteArray:indexOf(char,int)"
CVE-2021-22118,4.6,CWE-269,"org.springframework.http.codec.multipart.SynchronossPartHttpMessageReader$SynchronossPartGenerator:accept(reactor.core.publisher.FluxSink);org.springframework.http.codec.multipart.SynchronossPartHttpMessageReader:read(org.springframework.core.ResolvableType,org.springframework.http.ReactiveHttpInputMessage,java.util.Map)"
CVE-2018-8039,6.8,CWE-755,"org.apache.cxf.transport.https.HttpsURLConnectionFactory:decorateWithTLS(org.apache.cxf.configuration.jsse.TLSClientParameters,java.net.HttpURLConnection)"
CVE-2014-3625,5.0,CWE-22,"org.springframework.web.servlet.resource.ResourceHttpRequestHandler:isInvalidPath(java.lang.String);org.springframework.web.servlet.resource.ResourceHttpRequestHandler:afterPropertiesSet();org.springframework.web.servlet.resource.ResourceHttpRequestHandler:getResource(javax.servlet.http.HttpServletRequest);org.springframework.web.servlet.resource.PathResourceResolver:getResource(java.lang.String,org.springframework.core.io.Resource)"
CVE-2018-11797,4.3,0,org.apache.pdfbox.cos.COSArray:toFloatArray();org.apache.pdfbox.pdfparser.COSParser:checkPages(org.apache.pdfbox.cos.COSDictionary);org.apache.pdfbox.pdfparser.COSParser:checkPagesDictionary(org.apache.pdfbox.cos.COSDictionary)
CVE-2020-5421,3.6,0,"org.springframework.web.util.UrlPathHelper:shouldRemoveSemicolonContent();org.springframework.web.util.UrlPathHelper:removeJsessionid(java.lang.String);org.springframework.web.util.UrlPathHelper:removeSemicolonContent(java.lang.String);org.springframework.web.util.UrlPathHelper:setDefaultEncoding(java.lang.String);org.springframework.web.filter.ForwardedHeaderFilter:<init>();org.springframework.web.filter.ForwardedHeaderFilter$ForwardedHeaderExtractingRequest:<init>(javax.servlet.http.HttpServletRequest,org.springframework.web.util.UrlPathHelper);org.springframework.web.util.WebUtils:parseMatrixVariables(java.lang.String);org.springframework.web.util.UrlPathHelper:setAlwaysUseFullPath(boolean);org.springframework.web.filter.ForwardedHeaderFilter:doFilterInternal(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,javax.servlet.FilterChain);org.springframework.web.util.UrlPathHelper:setRemoveSemicolonContent(boolean);org.springframework.web.util.UrlPathHelper:setUrlDecode(boolean)"
CVE-2016-2402,4.3,CWE-295,"okhttp3.internal.io.RealConnection:connectTls(int,int,okhttp3.internal.ConnectionSpecSelector);okhttp3.CertificatePinner:<init>(okhttp3.CertificatePinner$Builder);okhttp3.CertificatePinner:<init>(okhttp3.CertificatePinner$Builder);okhttp3.CertificatePinner:check(java.lang.String,java.util.List);okhttp3.OkHttpClient:<init>(okhttp3.OkHttpClient$Builder);okhttp3.OkHttpClient$Builder:sslSocketFactory(javax.net.ssl.SSLSocketFactory);okhttp3.OkHttpClient$Builder:<init>(okhttp3.OkHttpClient)"
CVE-2021-39141,6.0,CWE-502,"com.thoughtworks.xstream.XStream:readResolve();com.thoughtworks.xstream.XStream:setupSecurity();com.thoughtworks.xstream.XStream:addPermission(com.thoughtworks.xstream.security.TypePermission);com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder);com.thoughtworks.xstream.XStreamer:fromXML(com.thoughtworks.xstream.io.HierarchicalStreamDriver,java.io.Reader,com.thoughtworks.xstream.security.TypePermission[]);com.thoughtworks.xstream.XStreamer:toXML(com.thoughtworks.xstream.XStream,java.lang.Object,java.io.Writer);com.thoughtworks.xstream.XStream:setupDefaultSecurity(com.thoughtworks.xstream.XStream)"
CVE-2011-2731,5.1,CWE-362,"org.springframework.security.intercept.InterceptorStatusToken:<init>(org.springframework.security.Authentication,boolean,org.springframework.security.ConfigAttributeDefinition,java.lang.Object);org.springframework.security.intercept.InterceptorStatusToken:getAuthentication();org.springframework.security.intercept.AbstractSecurityInterceptor:afterInvocation(org.springframework.security.intercept.InterceptorStatusToken,java.lang.Object);org.springframework.security.intercept.AbstractSecurityInterceptor:beforeInvocation(java.lang.Object)"
CVE-2018-12418,4.3,CWE-835,com.github.junrar.Archive:readHeaders(long)
CVE-2019-13236,4.3,CWE-79,org.opencms.ade.galleries.CmsGalleryService:prepareSearchParams(org.opencms.ade.galleries.shared.CmsGallerySearchBean)
CVE-2018-12540,6.8,CWE-352,io.vertx.ext.web.handler.impl.CSRFHandlerImpl:handle(io.vertx.ext.web.RoutingContext);io.vertx.ext.web.handler.impl.CSRFHandlerImpl:validateToken(java.lang.String)
CVE-2014-1972,7.8,CWE-399,org.apache.tapestry5.internal.services.ClientDataEncoderImpl:createSink();org.apache.tapestry5.internal.services.ClientDataSinkImpl:getClientData();org.apache.tapestry5.internal.services.ClientDataEncoderImpl:decodeClientData(java.lang.String);org.apache.tapestry5.internal.services.ClientDataEncoderImpl:<init>(org.apache.tapestry5.services.URLEncoder);org.apache.tapestry5.internal.services.ClientDataSinkImpl:<init>(org.apache.tapestry5.services.URLEncoder);org.apache.tapestry5.services.TapestryModule:contributeFactoryDefaults(org.apache.tapestry5.ioc.MappedConfiguration)
CVE-2019-10173,7.5,CWE-94,"com.thoughtworks.xstream.XStream:setupSecurity();com.thoughtworks.xstream.XStream$InternalBlackList:canConvert(java.lang.Class);com.thoughtworks.xstream.XStream:addPermission(com.thoughtworks.xstream.security.TypePermission);com.thoughtworks.xstream.XStream:setupDefaultSecurity(com.thoughtworks.xstream.XStream);com.thoughtworks.xstream.XStream:unmarshal(com.thoughtworks.xstream.io.HierarchicalStreamReader,java.lang.Object,com.thoughtworks.xstream.converters.DataHolder)"
CVE-2020-28491,5.0,CWE-770,"com.fasterxml.jackson.dataformat.cbor.CBORParser:_readAndWriteBytes(java.io.OutputStream,int);com.fasterxml.jackson.dataformat.cbor.CBORParser:loadMore();com.fasterxml.jackson.dataformat.cbor.CBORParser:loadMoreGuaranteed();com.fasterxml.jackson.dataformat.cbor.CBORParser:_decodeNonStringName(int);com.fasterxml.jackson.dataformat.cbor.CBORParser:_finishBytes(int)"
CVE-2022-0839,7.5,CWE-611,"liquibase.parser.core.xml.XMLChangeLogSAXParser:parseToNode(java.lang.String,liquibase.changelog.ChangeLogParameters,liquibase.resource.ResourceAccessor);liquibase.parser.core.xml.XMLChangeLogSAXParser:<init>()"
CVE-2022-23221,10.0,CWE-94,"org.h2.jdbc.meta.DatabaseMetaLocal:getIndexInfo(org.h2.value.Value,org.h2.value.Value,org.h2.table.Table,boolean,boolean,org.h2.result.SimpleResult,org.h2.engine.Database)"
CVE-2017-3586,5.5,0,com.mysql.jdbc.ExportControlled:getSSLSocketFactoryDefaultOrConfigured(com.mysql.jdbc.MysqlIO)
CVE-2014-3643,5.0,CWE-611,"com.sun.jersey.core.impl.provider.xml.SAXParserContextProvider:getInstance();com.sun.jersey.core.provider.jaxb.AbstractJAXBProvider:getMarshaller(java.lang.Class,javax.ws.rs.core.MediaType);com.sun.jersey.core.provider.jaxb.AbstractJAXBProvider:<init>(javax.ws.rs.ext.Providers,javax.ws.rs.core.MediaType);com.sun.jersey.core.impl.provider.entity.SourceProvider$StreamSourceReader:readFrom(java.lang.Class,java.lang.reflect.Type,java.lang.annotation.Annotation[],javax.ws.rs.core.MediaType,javax.ws.rs.core.MultivaluedMap,java.io.InputStream);com.sun.jersey.core.provider.jaxb.AbstractJAXBProvider:getUnmarshaller(java.lang.Class,javax.ws.rs.core.MediaType);com.sun.jersey.core.impl.provider.entity.SourceProvider$DOMSourceReader:readFrom(java.lang.Class,java.lang.reflect.Type,java.lang.annotation.Annotation[],javax.ws.rs.core.MediaType,javax.ws.rs.core.MultivaluedMap,java.io.InputStream);com.sun.jersey.core.impl.provider.entity.SourceProvider$SourceWriter:writeTo(javax.xml.transform.Source,java.lang.Class,java.lang.reflect.Type,java.lang.annotation.Annotation[],javax.ws.rs.core.MediaType,javax.ws.rs.core.MultivaluedMap,java.io.OutputStream);com.sun.jersey.core.impl.provider.entity.SourceProvider$SAXSourceReader:readFrom(java.lang.Class,java.lang.reflect.Type,java.lang.annotation.Annotation[],javax.ws.rs.core.MediaType,javax.ws.rs.core.MultivaluedMap,java.io.InputStream)"
